id,project_id,project_q,sort_order,title,person_q,class_q,first_name,last_name,role,role_wiki,start_date,end_date,website_urls
851,294,Q130247321,9,Salome Horber,Q130251898,Q5,Salome,Horber,"Gründungsmitglied, nicht mehr aktiv",P112,,,"
"
852,295,Q130247322,1,Fredi Fischli,Q130253747,Q5,Fredi,Fischli,,P767,,,"
"
853,295,Q130247322,2,Niels Olsen,Q130253748,Q5,Niels,Olsen,,P767,,,"
"
854,295,Q130247322,3,Teo Schifferli,Q130253749,Q5,Teo,Schifferli,Grafik,P767,,,"
"
855,296,Q130247323,1,Linda Voorwinde,Q130253750,Q5,Linda,Voorwinde,ehem. Co-Betreiberin,P767,,,"
"
856,296,Q130247323,2,Joschua Brunn,Q130253751,Q5,Joschua,Brunn,ehem. Co-Betreiber,P767,,,"
"
857,296,Q130247323,3,Luke Archer,Q130253752,Q5,Luke,Archer,Co-Betreiber,P767,,,"
"
858,296,Q130247323,4,Fleur Bernet,Q130253753,Q5,Fleur,Bernet,Co-Betreiberin,P767,,,"
"
859,296,Q130247323,5,Reto Müller,Q97360259,Q5,Reto,Müller,Co-Betreiber,P767,,,"
"
860,297,Q109682104,1,Chri Frautschi,Q85096291,Mensch,Chri,Frautschi,Gründer,P112,,,"
"
861,297,Q109682104,2,Nicolas Raufaste,Q115556629,Mensch,Nicolas,Raufaste,Co-Kurator,P767,,,"
"
862,297,Q109682104,3,Florence Jung,Q115556470,Mensch,Florence,Jung,Mitarbeit,P767,,,"
"
863,297,Q109682104,4,Nicola Leuba,Q130253755,Q5,Nicola,Leuba,Graphikdesign,P767,,,"
"
864,297,Q109682104,5,Laurent Güdel,Q130253756,Q5,Laurent,Güdel,kopfhoerer / Plattform für experimentelle Musik,P767,,,"
"
865,297,Q109682104,6,Lionel Gafner,Q130253757,Q5,Lionel,Gafner,kopfhoerer / Plattform für experimentelle Musik,P767,,,"
"
866,297,Q109682104,7,Emilie Guenat,Q130251897,Q5,Emilie,Guenat,le lieu secret,P767,,,"
"
867,298,Q130247325,1,Andy Athanassoglou,Q85092384,Mensch,Andy,Athanassoglou,,P767,,,"
"
868,298,Q130247325,2,Ernst Häusermann,Q85097602,Mensch,Ernst,Häusermann,,P767,,,"
"
869,298,Q130247325,3,Kristine Knuchel,Q130253760,Q5,Kristine,Knuchel,,P767,,,"
"
870,298,Q130247325,4,Heiri Suter,Q130253762,Q5,Heiri,Suter,,P767,,,"
"
871,298,Q130247325,5,Tommy Vautravers,Q130253763,Q5,Tommy,Vautravers,,P767,,,"
"
872,298,Q130247325,6,Christian Wacker,Q130253764,Q5,Christian,Wacker,,P767,,,"
"
873,298,Q130247325,7,David Zehnder,Q85104580,Mensch,David,Zehnder,,P767,,,"
"
874,299,Q130247326,1,Aline Joye,Q130253765,Q5,Aline,Joye,,P767,,,"
"
875,299,Q130247326,2,Nina Müller,Q130253766,Q5,Nina,Müller,,P767,,,"
"
876,300,Q56319811,1,John Aldus,Q27758152,Mensch,Gérald,Ducimetière,,P767,,,"
"
877,300,Q56319811,2,Jaqueline Formenteau,Q130253767,Q5,Jaqueline,Formenteau,,P767,,,"
"
878,300,Q56319811,3,Joseph Heeb,Q112763284,Mensch,Joseph,Heeb,,P767,,,"
"
879,300,Q56319811,4,Blaise Perret,Q85101060,Mensch,Blaise,Perret,,P767,,,"
"
880,300,Q56319811,5,Luc Michel Schüpfer,Q85102594,Mensch,Luc Michel,Schüpfer,,P767,,,"
"
881,300,Q56319811,6,Isabelle Martin,Q130253768,Q5,Isabelle,Martin,,P767,,,"
"
882,301,Q130247328,1,Stefan Witschi,Q61996675,Mensch,Stefan,Witschi,,P767,,,"
"
883,302,Q130247329,1,Cornelia Ackermann,Q130253769,Q5,Cornelia,Ackermann,Ab 2012 (visarte aargau) Kuratorin,P767,2012,2012,"
"
884,302,Q130247329,2,Patrizia Keller,Q130253770,Q5,Patrizia,Keller,Ab 2012 (visarte aargau) Kuratorin,P767,2012,2012,"
"
885,302,Q130247329,3,Jeannette Polin,Q130253771,Q5,Jeannette,Polin,Ab 2012 (visarte aargau) Kuratorin,P767,2012,2012,"
"
886,302,Q130247329,4,Esther Amrein,Q130253772,Q5,Esther,Amrein,Künstlerin,P767,,,"
"
887,302,Q130247329,5,Andrina Jörg,Q130253773,Q5,Andrina,Jörg,,P767,,,"
"
888,302,Q130247329,6,Sadhyo Niederberger,Q130253774,Q5,Sadhyo,Niederberger,Galerie goldenes Kalb,P767,,,"
"
889,302,Q130247329,7,Arlette Ochsner,Q130253775,Q5,Arlette,Ochsner,(Webdesign und Grafik),P767,,,"
"
890,302,Q130247329,8,Werner Erne,Q130253777,Q5,Werner,Erne,(Fotografie),P767,,,"
"
891,303,Q130247330,1,Ursula Mummenthaler,Q130253778,Q5,Ursula,Mummenthaler,Initiatorin,P767,,,"
"
892,303,Q130247330,2,Karen Schübeler,Q130253779,Q5,Karen,Schübeler,,P767,,,"
"
893,303,Q130247330,3,Jörg van den Berg,Q1715591,Mensch,Jörg,van den Berg,,P767,,,"
"
894,304,Q130247331,1,Simon Fahrni,Q130253780,Q5,Simon,Fahrni,Seit Mitte 2015,P767,2015,2015,"
"
895,304,Q130247331,2,Ramon Feller,Q130253781,Q5,Ramon,Feller,Seit Mitte 2015,P767,2015,2015,"
"
896,304,Q130247331,3,Valerie Keller,Q130253782,Q5,Valerie,Keller,Seit Mitte 2015,P767,2015,2015,"
"
897,304,Q130247331,4,Matthias E Liechti,Q89137456,Mensch,Matthias,Liechti,Seit Mitte 2015,P767,2015,2015,"
"
898,304,Q130247331,5,Ericson Meyner,Q130253783,Q5,Ericson,Meyner,Gestaltung,P767,,,"
"
899,304,Q130247331,6,Brigham Bake,Q130253784,Q5,Brigham,Bake,Fotografie,P767,,,"
"
900,304,Q130247331,7,Vinzenz Meyer,Q130253785,Q5,Vinzenz,Meyer,bis Mitte 2015,P767,2015,2015,"
"
901,304,Q130247331,8,Rémy Pia,Q130253786,Q5,Rémy,Pia,bis Mitte 2015,P767,2015,2015,"
"
902,305,Q130247332,1,Elisabeth Schneller,Q130253787,Q5,Elisabeth,Schneller,,P767,,,"
"
903,305,Q130247332,2,Donat Fritschy,Q130252530,Q5,Donat,Fritschy,,P767,,,"
"
904,307,Q130247334,1,Andreas Heusser,Q23409571,Mensch,Andreas,Heuser,,P767,,,"
"
905,308,Q130247335,1,Adelina von Fürstenberg,Q4681950,Mensch,Adelina,von Fürstenberg,"Gründerin, ehem. Leiterin",P112,,,"
"
906,308,Q130247335,2,Paolo Colombo,Q130253788,Q5,Paolo,Colombo,ehem. Leiter,P767,,,"
"
907,308,Q130247335,3,Katya Garcia Anton,Q130253789,Q5,Katya,Garcia Anton,ehem. Leiterin,P767,,,"
"
908,308,Q130247335,4,Andrea Bellini,Q39069959,Mensch,Andrea,Bellini,Leiterin,P767,,,"
"
909,309,Q130247336,1,Jurczok 1001,Q126485833,Mensch,Roland,Jurczok,,P767,,,"https://masterplanet.ch
"
910,310,Q130247337,1,Grégory Gothuey,Q130253790,Q5,Grégory,Gothuey,Fondateur,P767,,,"
"
911,310,Q130247337,2,Adrien Rovero,Q130253791,Q5,Adrien,Rovero,Fondateur,P767,,,"
"
912,311,Q130247338,1,Monica Germann,Q85096748,Mensch,Monica,Germann,,P767,,,"
"
913,311,Q130247338,2,Vreni Spieser,Q130253792,Q5,Vreni,Spieser,,P767,,,"
"
914,311,Q130247338,3,Gesellschaft zur Förderung der Verbreitung kleinerer Kunstwerke durch Automaten (GzFdVkKdA).,Q130253793,Q5,,,,P767,,,"
"
915,312,Q130247339,1,Sandi Paucic,Q125209639,Mensch,Sandi,Paucic,Gründer und Co-Betreiber,P112,,,"
"
916,312,Q130247339,2,Clare Goodwin,Q21464989,Mensch,Clare,Goodwin,Gründerin und Co-Betreiberin,P112,,,"
"
917,312,Q130247339,3,Oliver Kielmayer,Q130253509,Q5,Oliver,Kielmayer,,P767,,,"
"
918,313,Q130247340,1,Ivan de Maria,Q130253795,Q5,Ivan,de Maria,,P767,,,"
"
919,313,Q130247340,2,Anna de Maria,Q130253796,Q5,Anna,de Maria,,P767,,,"
"
920,314,Q27479517,1,Inge Abegglen,Q130253798,Q5,Inge,Abegglen,"Vorstand, Finanzen (2018)",P767,2018,2018,"
"
921,314,Q27479517,2,Tanja Arpagaus,Q130253799,Q5,Tanja,Arpagaus,Vorstand,P767,,,"
"
922,314,Q27479517,3,Martin Bischof,Q130253800,Q5,Martin,Bischof,"Vorstand, Planung, Bau",P767,,,"
"
923,314,Q27479517,4,Rebecca Duvåker,Q130253801,Q5,Rebecca,Duvåker,"Vorstand, Medien & PR",P767,,,"
"
924,314,Q27479517,5,Deborah Keller,Q130253802,Q5,Deborah,Keller,"Vorstand, Kuratorin",P767,,,"
"
925,314,Q27479517,6,Claudius Krucker,Q130253803,Q5,Claudius,Krucker,Vorstand,P767,,,"
"
926,315,Q130247342,1,Roman Kurzmeyer,Q95216954,Mensch,Roman,Kurzmeyer,Initiator und Kurator,P767,,,"
"
927,316,Q1954648,1,H.R. Fricker,Q1562533,Mensch,Hans-Rudolf,Fricker,Gründung,P112,,,"
"
928,316,Q1954648,2,Hannelore Schärer,Q130253805,Q5,Hannelore,Schärer,Präsidentin,P767,,,"
"
929,317,Q130247346,1,Ursula Hürlimann,Q130251899,Q5,Ursula,Hürlimann,Mitgründung und Betrieb,P112,,,"
"
930,318,Q130247347,1,Ursula Lampart,Q130253806,Q5,Ursula,Lampart,,P767,,,"
"
931,318,Q130247347,2,Pierre André Ferrand,Q85096035,Mensch,Pierre-André,Ferrand,,P767,,,"
"
932,318,Q130247347,3,Etienne Descloux,Q130253808,Q5,Etienne,Descloux,,P767,,,"
"
933,319,Q130247348,1,Sidney Stucki,Q85103391,Mensch,Sidney,Stucki,Direktor,P767,,,"
"
934,320,Q130247349,1,Pascal Mabut,Q130253810,Q5,Pascal,Mabut,"1995-2005 
Fondateur",P767,1995,2005,"
"
935,320,Q130247349,2,Marie-Eve Knoerle,Q111963782,Mensch,Marie-Eve,Knoerle,"1998-2015, ab 2009 alleine, Responsable actuelle, (co-responsable depuis 1998 et responsable depuis 2005)",P767,1998,2015,"
"
936,320,Q130247349,3,Maryline Billod,Q130253811,Q5,Maryline,Billod,2005-2009,P767,2005,2009,"
"
937,320,Q130247349,4,Vinka Angelrath,Q130253812,Q5,Vinka,Angelrath,2001-2003,P767,2001,2003,"
"
938,320,Q130247349,5,Marion Ronca,Q130253813,Q5,Marion,Ronca,,P767,,,"
"
939,320,Q130247349,6,Dominique Rochet,Q130253814,Q5,Dominique,Rochet,Co-responsables et collaborations entre 1998 et 2005,P767,1998,2005,"
"
940,320,Q130247349,7,Nataly Sugnaux,Q130253815,Q5,Nataly,Sugnaux,Co-responsables et collaborations entre 1998 et 2005,P767,1998,2005,"
"
941,320,Q130247349,8,Bénédicte le Pimpec,Q130253742,Q5,,,Co-responsables et collaborations entre 1998 et 2005,P767,1998,2005,"
"
942,321,Q130247350,1,Gille Porret,Q130253341,Q5,Gille,Porret,,P767,,,"
"
943,322,Q130247351,1,Claude Steiner,Q130253530,Q5,Claude,Steiner,,P767,,,"
"
944,322,Q130247351,2,Nadia Honarchian,Q130253819,Q5,Nadia,Honarchian,,P767,,,"
"
945,323,Q124480433,1,Henry F. Levy,Q130251900,Q5,Henry F.,Levy,Gründer und Initiator,P112,,,"
"
946,323,Q124480433,2,Alexandra Blättler,Q130253820,Q5,Alexandra,Blättler,Kuratorin 2006-2013,P767,2006,2013,"
"
947,323,Q124480433,3,Irene Grillo,Q130253821,Q5,Irene,Grillo,Kuratorin 2013-2017,P767,2013,2017,"
"
948,323,Q124480433,4,Lucia Coray,Q85094772,Mensch,Lucia,Coray,Präsidentin,P767,,,"
"
949,323,Q124480433,5,Gioia dal Molin,Q130253701,Q5,Gioia,dal Molin,Kuratorin,P767,,,"
"
950,324,Q130247353,1,Franziska Baumgartner,Q130253823,Q5,Franziska,Baumgartner,Kuratorenkollektiv,P767,,,"
"
951,324,Q130247353,2,Vera Egloff,Q130253824,Q5,Vera,Egloff,Kuratorenkollektiv,P767,,,"
"
952,324,Q130247353,3,Jan Hostettler,Q115556451,Mensch,Jan,Hostettler,Kuratorenkollektiv,P767,,,"
"
953,324,Q130247353,4,Sebastian Mundwiler,Q130253825,Q5,Sebastian,Mundwiler,Kuratorenkollektiv,P767,,,"
"
954,324,Q130247353,5,Tobias Nussbaumer,Q130253826,Q5,Tobias,Nussbaumer,Kuratorenkollektiv,P767,,,"
"
955,325,Q130247354,1,Ajana Calugar,Q130253719,Q5,Ajana,Calugar,,P767,,,"
"
956,326,Q130247355,1,Andrin Winteler,Q125960640,Mensch,Andrin,Winteler,,P767,,,"
"
957,326,Q130247355,2,Rubén Fructuoso,Q130253828,Q5,Rubén,Fructuoso,,P767,,,"
"
958,326,Q130247355,3,Beat Wipf,Q130253829,Q5,Beat,Wipf,,P767,,,"
"
959,326,Q130247355,4,David Berweger,Q55235740,Mensch,David,Berweger,,P767,,,"
"
960,328,Q130247357,1,Jan Theiler,Q6534551,Mensch,Jan,Theiler,,P767,,,"
"
961,328,Q130247357,2,Stini Arn,Q130253721,Q5,Stini,Arn,,P767,,,"
"
962,328,Q130247357,3,Carmen Weisskopf,Q130253832,Q5,Carmen,Weisskopf,Bitnik.org,P767,,,"
"
963,328,Q130247357,4,Domagoj Smoljo,Q130253833,Q5,Domagoj,Smoljo,Bitnik.org,P767,,,"
"
964,328,Q130247357,5,Mark Divo,Q6767377,Mensch,Mark,Divo,,P767,,,"
"
965,330,Q130247359,1,Werner Schindler,Q130253834,Q5,Werner,Schindler,Betreiber Antiquariat,P767,,,"
"
966,330,Q130247359,2,Marcel Wyss,Q65007212,Mensch,Marcel,Wyss,,P767,,,"
"
967,330,Q130247359,3,Dieter Roth,Q25591768,Mensch,Dieter,Roth,,P767,,,"
"
968,331,Q130247360,1,Lisa Fuchs,Q95753809,Mensch,Lisa,Fuchs,"1988 bis 2014, ab 2015 Vorstand",P767,1988,2014,"
"
969,331,Q130247360,2,Gabi Widmer,Q130253339,Q5,Gabi,Widmer,Seit 1990,P767,1990,,"
"
970,331,Q130247360,3,Manuela Zeiter,Q130253218,Q5,Manuela,Zeiter,Seit 2014,P767,2014,,"
"
971,331,Q130247360,4,Konrad Bitterli,Q113801692,Mensch,Koni,Bitterli,1985 bis 2013,P767,1985,2013,"
"
972,331,Q130247360,5,Romy Lipp,Q130253839,Q5,Romy,Lipp,1994 bis 2014,P767,1994,2014,"
"
973,331,Q130247360,6,Monika Sommerhalder,Q130251920,Q5,Monika,Sommerhalder,Grafik seit 1994,P767,1994,,"
"
974,332,Q130247362,1,Ingrid Textor,Q130253840,Q5,Ingrid,Textor,Kuratorin,P767,,,"
"
975,332,Q130247362,2,Katja Schenker,Q27942866,Mensch,Katja,Schenker,,P767,,,"
"
976,333,Q130247363,1,Nathalie Guinand,Q130253841,Q5,Nathalie,Guinand,,P767,,,"
"
977,335,Q130247365,1,Mark Divo,Q6767377,Mensch,Mark,Divo,,P767,,,"
"
978,335,Q130247365,2,Fondation Krösus / Sammlung Häuser und Wir,Q130253302,Q5,,,,P767,,,"
"
979,336,Q130247366,1,Christian Bili,Q130252503,Q5,Christian,Bili,,P767,,,"
"
980,337,Q130247367,1,Harm Lux,Q108478100,Mensch,Harm,Lux,,P767,,,"
"
981,338,Q130247368,1,Rahel Bucher,Q130253613,Q5,Rahel,Bucher,,P767,,,"
"
982,338,Q130247368,2,Felicia Kreiselmaier,Q130253616,Q5,Felicia,Kreiselmaier,,P767,,,"
"
983,338,Q130247368,3,Hannes Hergarten,Q130253614,Q5,Hannes,Hergarten,,P767,,,"
"
984,338,Q130247368,4,Anias Hergarten,Q130253615,Q5,Anias,Hergarten,,P767,,,"
"
985,339,Q130247369,1,Peter Spillmann,Q85103010,Mensch,Peter,Spillmann,,P767,,,"
"
986,339,Q130247369,2,Hans Wermelinger,Q130253847,Q5,Hans,Wermelinger,,P767,,,"
"
987,340,Q130247370,1,Katharina Henking,Q85097750,Mensch,Katharina,Henking,,P767,,,"
"
988,341,Q130247372,1,Walter Regli,Q130253848,Q5,Walter,Regli,Leiter Kulturzentrum,P767,,,"
"
989,342,Q130247373,1,Magda Drozd,Q130253849,Q5,Magda,Drozd,Dezember 2012 - Juni 2015,P767,2012,2015,"
"
990,342,Q130247373,2,Camille Jamet,Q130253850,Q5,Camille,Jamet,seit 2012,P767,2012,,"
"
991,342,Q130247373,3,Lea Loeb,Q130253851,Q5,Lea,Loeb,seit 2012,P767,2012,,"
"
992,342,Q130247373,4,Robert Steinberger,Q95914735,Mensch,Robert,Steinberger,seit 2012,P767,2012,,"
"
993,343,Q130247374,1,Michael Nitsch,Q130253852,Q5,Michael,Nitsch,,P767,,,"
"
994,344,Q130247375,1,Luca Rey,Q130253853,Q5,Luca,Rey,Initiant,P767,,,"
"
995,344,Q130247375,2,Joel Spiegelberg,Q130253854,Q5,Joel,Spiegelberg,Initiant,P767,,,"
"
996,344,Q130247375,3,Lea Huser,Q130253855,Q5,Lea,Huser,Gestaltung,P767,,,"
"
997,345,Q130247376,1,Johannes Hedinger,Q56194080,Mensch,Johannes M.,Hedinger,,P767,,,"
"
998,346,Q130247377,1,Urs Amstutz,Q130253858,Q5,Urs,Amstutz,Mitglied Betriebsgruppe,P767,,,"
"
999,346,Q130247377,2,Shaun Dziedzic,Q130253859,Q5,Shaun,Dziedzic,Mitglied Betriebsgruppe,P767,,,"
"
1000,346,Q130247377,3,Brigitta Gabban,Q85096468,Mensch,Brigitta,Gabban,Mitglied Betriebsgruppe,P767,,,"
"
1001,346,Q130247377,4,Peter Lüthy,Q130253860,Q5,Peter,Lüthy,Mitglied Betriebsgruppe,P767,,,"
"
1002,346,Q130247377,5,Gabi Rosenberg,Q130253861,Q5,Gabi,Rosenberg,Mitglied Betriebsgruppe,P767,,,"
"
1003,346,Q130247377,6,Marlis Spielmann,Q130253862,Q5,Marlis,Spielmann,Mitglied Betriebsgruppe,P767,,,"
"
1004,347,Q130247378,1,Anna Kanai,Q130253863,Q5,Anna,Kanai,Initiatorin und Kurator/innen Team,P767,,,"
"
1005,347,Q130247378,2,Tian Lutz,Q130253864,Q5,Tian,Lutz,Kurator/innen Team,P767,,,"
"
1006,347,Q130247378,3,Nadja Baldini,Q130253682,Q5,Nadja,Baldini,Kurator/innen Team (Seit 2008),P767,2008,,"
"
1007,348,Q130247379,1,Hans Ulrich Obrist,Q116738,Mensch,Hans-Ulrich,Obrist,,P767,,,"
"
1008,349,Q130247380,1,Mark Divo,Q6767377,Mensch,Mark,Divo,,P767,,,"
"
1009,349,Q130247380,2,Fondation Krösus / Sammlung Häuser und Wir,Q130253302,Q5,,,,P767,,,"
"
1010,350,Q130247381,1,Nadine Wietlisbach,Q89900846,Mensch,Nadine,Wietlisbach,Gründerin,P112,,,"
"
1011,350,Q130247381,2,Laura Breitschmid,Q130253867,Q5,Laura,Breitschmid,,P767,,,"
"
1012,350,Q130247381,3,Eva-Maria Knüsel,Q130253868,Q5,Eva-Maria,Knüsel,,P767,,,"
"
1013,350,Q130247381,4,Julia Bysäth,Q130253869,Q5,Julia,Bysäth,seit 2015,P767,2015,,"
"
1014,350,Q130247381,5,Eliane Tobler,Q130253870,Q5,Eliane,Tobler,Initiiert wurde sic! als Galerie sic! an der Bernstrasse 2005,P767,2005,2005,"
"
1015,350,Q130247381,6,Viera Kucer,Q130253871,Q5,Viera,Kucer,Initiiert wurde sic! als Galerie sic! an der Bernstrasse 2005,P767,2005,2005,"
"
1016,351,Q130247382,1,Harm Lux,Q108478100,Mensch,Harm,Lux,,P767,,,"
"
1017,351,Q130247382,2,Can Gülcü,Q130253877,Q5,Can,Gülcü,(2012 - 2014),P767,2012,2014,"
"
1018,351,Q130247382,3,Barbara Mosca,Q130253878,Q5,Barbara,Mosca,Geschäftsleitung 1987-1994 (Anfangszeit),P767,1987,1994,"
"
1019,351,Q130247382,4,Renate Lorenz,Q61919478,Mensch,Renate,Lorenz,(1994 - 1997),P767,1994,1997,"
"
1020,351,Q130247382,5,Sylvia Kafehsy,Q130253879,Q5,Sylvia,Kafehsy,1994-1997,P767,1994,1997,"
"
1021,351,Q130247382,6,Marion von Osten,Q103893660,Mensch,Marion,von Osten,1996 - 1998,P767,1996,1998,"
"
1022,351,Q130247382,7,Ursula Biemann,Q22965287,Mensch,Ursula,Biemann,(1995 - 1998),P767,1995,1998,"
"
1023,351,Q130247382,8,Justin Hoffmann,Q1714197,Mensch,Justin,Hoffmann,(1997 - 2000),P767,1997,2000,"
"
1024,351,Q130247382,9,Elke aus dem Moore,Q20751999,Mensch,Elke,aus dem Moore,1999 - 2002,P767,1999,2002,"
"
1025,351,Q130247382,10,Frederikke Hansen,Q130253880,Q5,Frederikke,Hansen,(2000 - 2004),P767,2000,2004,"
"
1026,351,Q130247382,11,Sønke Gau,Q130253881,Q5,Sønke,Gau,(2004 - 2009),P767,2004,2009,"
"
1027,351,Q130247382,12,Katharina Schlieben,Q130253882,Q5,Katharina,Schlieben,(2004 - 2009),P767,2004,2009,"
"
1028,351,Q130247382,13,Anke Hoffmann,Q130253323,Q5,Anke,Hoffmann,(2009 - 2012),P767,2009,2012,"
"
1029,351,Q130247382,14,Yvonne Volkart,Q113399004,Mensch,Yvonne,Volkart,(2009 - 2012),P767,2009,2012,"
"
1030,351,Q130247382,15,Katharina Morawek,Q130253884,Q5,Katharina,Morawek,(2012 - 2016),P767,2012,2016,"
"
1031,353,Q130247384,1,Jean-Damien Fleury,Q85096186,Mensch,Jean-Damien,Fleury,,P767,,,"
"
1032,354,Q130247385,1,Luigi Kurmann,Q130251845,Q5,Luigi,Kurmann,,P767,,,"
"
1033,354,Q130247385,2,Maja Amrein,Q130253885,Q5,Maja,Amrein,,P767,,,"
"
1034,354,Q130247385,3,Susi Aschwanden,Q130253886,Q5,Susi,Aschwanden,,P767,,,"
"
1035,355,Q130247386,1,Jenny Baumat,Q130253887,Q5,Jenny,Baumat,,P767,,,"
"
1036,355,Q130247386,2,Benedikt Wyss,Q122699834,Mensch,Benedikt,Wyss,,P767,,,"
"
1037,355,Q130247386,3,Philippe Karrer,Q130253888,Q5,Philippe,Karrer,,P767,,,"
"
1038,356,Q130247387,1,Roland Wüthrich,Q130253889,Q5,Roland,Wüthrich,,P767,,,"
"
1039,357,Q130247388,1,Philippe Cabane,Q130253890,Q5,Philippe,Cabane,,P767,,,"
"
1040,359,Q130247391,1,Lori Hersberger,Q57082779,Mensch,Lori,Hersberger,Hütete den Laden,P767,,,"
"
1041,359,Q130247391,2,Esther Hiepler,Q85097833,Mensch,Esther,Hiepler,Hütete den Laden,P767,,,"
"
1042,359,Q130247391,3,Daniela Kaiser,Q130253891,Q5,Daniela,Kaiser,,P767,,,"
"
1043,359,Q130247391,4,Claudia Müller,Q130253402,Q5,Claudia,"Müller,",Hütete den Laden,P767,,,"
"
1044,359,Q130247391,5,Julia Müller,Q130253403,Q5,Julia,Müller,Hütete den Laden,P767,,,"
"
1045,360,Q130247392,1,Raphael Bottazzini,Q130253894,Q5,Raphael,Bottazzini,"Initiator, ehem. Kurator (2007-2010)",P767,2007,2010,"
"
1046,360,Q130247392,2,Tanja Kalt,Q130253640,Q5,Tanja,Kalt,ehem. Kuratorin (2010-2011),P767,2010,2011,"
"
1047,360,Q130247392,3,Sarah Bernauer,Q95193600,Mensch,Sarah,Bernauer,ehem. Kuratorin (2011),P767,2011,2011,"
"
1048,360,Q130247392,4,Oliver Dolder,Q130253897,Q5,Oliver,Dolder,Assistenz Sarah Bernauer,P767,,,"
"
1049,360,Q130247392,5,Andreas Giger,Q113766201,Mensch,Andrea,Giger,Assistenz Sarah Bernauer,P767,,,"
"
1050,360,Q130247392,6,Mirjam Spoolder,Q130253898,Q5,Mirjam,Spoolder,Assistenz Sarah Bernauer,P767,,,"
"
1051,360,Q130247392,7,Gianna Molinari,Q32836542,Mensch,Gianna,Molinari,Co-Kurator (2012) zusammen mit Eva Seck und Barbara Schuler,P767,2012,2012,"
"
1052,360,Q130247392,8,Eva Seck,Q130253899,Q5,Eva,Seck,Co-Kuratorin (2012) zusammen mit Gianna Molinari und Barbara Schuler,P767,2012,2012,"
"
1053,360,Q130247392,9,Barbara Schuler,Q112359482,Mensch,Barbara,Schuler,Co-Kuratorin (2012) zusammen mit Gianna Molinari und Eva Seck,P767,2012,2012,"
"
1054,360,Q130247392,10,tales (my mother never told me),Q130253900,Q5,,,Kuratorium (2014-2015),P767,2014,2015,"
"
1055,360,Q130247392,11,Institut Kunst HGK FHNW,Q130253901,Q5,,,Kuratorium (seit 2015),P767,2015,,"
"
1056,361,Q130247393,1,Sandra Oehy,Q130251901,Q5,Sandra,Oehy,"Gründerin, Co-Betreiberin",P112,,,"
"
1057,361,Q130247393,2,Roger Meier,Q130251902,Q5,Roger,Meier,"Gründerin, Co-Betreiber",P112,,,"
"
1058,361,Q130247393,3,Christian Wirtz,Q130251903,Q5,Christian,Wirtz,"Gründer, Co-Betreiber bis 2011",P112,,2011,"
"
1059,361,Q130247393,4,Oliver Falk,Q130251904,Q5,Oliver,Falk,"Gründer, Co-Betreiber bis 2011",P112,,2011,"
"
1060,362,Q130247394,1,Manuel Scheiwiller,Q112040851,Mensch,Manuel,Scheiwiller,,P767,,,"
"
1061,363,Q130247395,1,Ute Stoecklin,Q130253902,Q5,Ute,Stoecklin,,P767,,,"
"
1062,364,Q130247396,1,Raphael Linsi,Q130251905,Q5,Raphael,Linsi,Co-Gründer,P112,,,"
"
1063,364,Q130247396,2,Tilman Schlevogt,Q130253903,Q5,Tilman,Schlevogt,,P767,,,"
"
1064,364,Q130247396,3,Claudio Vogt,Q130251906,Q5,Claudio,Vogt,Co-Gründer,P112,,,"
"
1065,364,Q130247396,4,Pedro Wirz,Q55265405,Mensch,Pedro,Wirz,Co-Gründer,P112,,,"
"
1066,365,Q130247397,1,Jeannice Keller,Q130251907,Q5,Jeannice,Keller,Gründerin,P112,,,"
"
1067,365,Q130247397,2,Simon Czapla,Q95233161,Mensch,Simon,Czapla,,P767,,,"
"
1068,365,Q130247397,3,Steven Schoch,Q111964877,Mensch,Steven,Schoch,,P767,,,"
"
1069,365,Q130247397,4,Claire Zumstein,Q130253905,Q5,Claire,Zumstein,,P767,,,"
"
1070,366,Q130247398,1,Ariane Koch,Q116465511,Mensch,Ariane,Koch,,P767,,,"
"
1071,367,Q130247399,1,Tenzing Barshee,Q95313238,Mensch,Tenzing,Barshee,,P767,,,"
"
1072,367,Q130247399,2,Nikola Dietrich,Q61475979,Mensch,Nikola,Dietrich,,P767,,,"
"
1073,367,Q130247399,3,Scott Cameron Weaver,Q111983140,Mensch,,,,P767,,,"
"
1074,367,Q130247399,4,Hannah Weinberger,Q55235904,Mensch,Hannah,Weinberger,,P767,,,"
"
1075,369,Q130247401,1,Sarah Bernauer,Q95193600,Mensch,Sarah,Bernauer,,P767,,,"
"
1076,372,Q130247404,1,Beat Brogle,Q130253907,Q5,Beat,Brogle,,P767,,,"
"
1077,372,Q130247404,2,Beat Degen,Q130253908,Q5,Beat,Degen,,P767,,,"
"
1078,372,Q130247404,3,Susanne Fankhauser,Q85095937,Mensch,Susanne,Fankhauser,,P767,,,"
"
1079,372,Q130247404,4,Claude Gaçon,Q85096485,Mensch,Claude,Gaçon,,P767,,,"
"
1080,372,Q130247404,5,Lori Hersberger,Q57082779,Mensch,Lori,Hersberger,,P767,,,"
"
1081,372,Q130247404,6,Rachel Mahler,Q130253913,Q5,Rachel,Mahler,,P767,,,"
"
1082,372,Q130247404,7,Claudia Müller,Q130253402,Q5,Claudia,Müller,,P767,,,"
"
1083,372,Q130247404,8,Julia Müller,Q130253403,Q5,Julia,Müller,,P767,,,"
"
